,Mes,Item_Commodity,CantidadPedida,CantidadRecibida,PrecioUnitario,Total
17249,2022-02,6558,7.0,0.0,27.118644,189.83
17250,2022-02,6563,300.0,300.0,1.2733750000000001,382.01
17251,2022-02,6569,200.0,0.0,2.194491,438.9
17252,2022-02,6585,15.0,15.0,37.164888999999995,557.5
17253,2022-02,6586,65.0,40.0,10.7074915,580.79
17254,2022-02,6589,120.0,120.0,1.050918,126.11
17255,2022-02,6628,15.0,15.0,150.0,2250.0
17256,2022-02,6649,200.0,200.0,1.1,220.0
17257,2022-02,6651,3.0,0.0,17.36,52.08
17258,2022-02,6654,200.0,200.0,0.7047,140.94
17259,2022-02,6663,100.0,0.0,1.036,103.6
17260,2022-02,6735,28.0,0.0,7.214285,202.0
17261,2022-02,6736,648.0,360.0,3.4,2203.2
17262,2022-02,6748,720.0,720.0,2.9,2088.0
17263,2022-02,6764,24.0,8.0,25.9952435,618.81
17264,2022-02,6779,48.0,48.0,6.02,288.96
17265,2022-02,6780,500.0,492.0,4.0,2000.0
17266,2022-02,6788,5.0,5.0,39.830508,199.15
17267,2022-02,6789,50.0,50.0,31.355932,1567.8
17268,2022-02,6794,700.0,400.0,1.51695,1113.56
17269,2022-02,6808,60.0,60.0,4.470167,268.21
17270,2022-02,6828,10.0,0.0,43.02616,430.26
17271,2022-02,6838,270.0,0.0,1.356497,355.56
17272,2022-02,6846,25.0,0.0,11.73725,293.43
17273,2022-02,6849,70.0,0.0,2.721016,190.47
17274,2022-02,6858,5.0,5.0,15.52,77.6
17275,2022-02,6872,100.0,100.0,3.220333,322.03
17276,2022-02,6874,96.0,96.0,3.68,353.28
17277,2022-02,6875,144.0,144.0,3.0,432.0
17278,2022-02,6876,540.0,540.0,2.4,1296.0
17279,2022-02,6898,30.0,30.0,1.101694,33.05
17280,2022-02,6901,280.0,280.0,0.036286,10.16
17281,2022-02,6903,300.0,300.0,0.2838,85.14
17282,2022-02,6904,500.0,100.0,0.051738000000000006,24.58
17283,2022-02,6911,450.0,450.0,3.0508469999999996,1372.87
17284,2022-02,6924,700.0,700.0,1.18644,830.51
17285,2022-02,6931,1800.0,1800.0,0.190713,343.28
17286,2022-02,6933,900.0,900.0,0.0678,61.019999999999996
17287,2022-02,6942,1300.0,700.0,1.694928,2254.2599999999998
17288,2022-02,6946,120.0,0.0,0.35593,42.71
17289,2022-02,6949,120.0,20.0,30.30706166666667,3504.2
17290,2022-02,6952,200.0,200.0,4.661016,932.2
17291,2022-02,6960,100.0,100.0,0.677966,67.8
17292,2022-02,6966,200.0,200.0,0.078093,15.62
17293,2022-02,6971,150.0,150.0,10.0,1500.0
17294,2022-02,6973,700.0,700.0,0.067866,47.51
17295,2022-02,6975,15.0,15.0,3.560667,53.41
17296,2022-02,6978,300.0,300.0,0.194915,58.47
17297,2022-02,6982,300.0,300.0,0.061017,18.31
17298,2022-02,6984,35.0,35.0,1.69,58.2
17299,2022-02,6985,120.0,80.0,2.6733333333333333,320.8
17300,2022-02,6986,300.0,200.0,0.259358,77.80000000000001
17301,2022-02,6995,600.0,600.0,0.024567,14.74
17302,2022-02,6997,300.0,0.0,0.062711,18.81
17303,2022-02,7005,20.0,0.0,29.189999999999998,583.8
17304,2022-02,7012,100.0,100.0,0.668813,66.88
17305,2022-02,7015,15.0,0.0,31.901129,478.52
17306,2022-02,7017,45.0,0.0,33.480000000000004,1754.6999999999998
17307,2022-02,7024,5.0,0.0,31.53,157.65
17308,2022-02,7033,180.0,180.0,4.142232,745.6
17309,2022-02,7048,2.0,2.0,23.724576,47.45
17310,2022-02,7053,360.0,360.0,3.4,1224.0
17311,2022-02,7077,400.0,400.0,0.0594,23.76
17312,2022-02,7081,10.0,10.0,11.79,117.9
17313,2022-02,7087,45.0,0.0,10.912762666666667,491.07
17314,2022-02,7088,100.0,0.0,15.130638666666668,2009.34
17315,2022-02,7095,125.0,25.0,34.34166666666667,1350.81
17316,2022-02,7127,90.0,0.0,2.215,199.35
17317,2022-02,7130,115.0,75.0,22.541583333333335,2587.64
17318,2022-02,7135,100.0,0.0,4.237,423.70000000000005
17319,2022-02,7142,400.0,400.0,0.8648,345.92
17320,2022-02,7145,2.0,2.0,2070.45,4140.9
17321,2022-02,7155,60.0,0.0,1.759932,105.6
17322,2022-02,7163,10.0,5.0,19.56295,195.63
17323,2022-02,7178,150.0,150.0,2.016101,302.42
17324,2022-02,7180,120.0,120.0,1.857839,222.94
17325,2022-02,7190,400.0,400.0,1.016946,406.78
17326,2022-02,7196,3100.0,900.0,0.5328854,1773.17
17327,2022-02,7200,300.0,150.0,0.103333,31.0
17328,2022-02,7202,30.0,30.0,31.355932,940.68
17329,2022-02,7221,50.0,50.0,2.262711,113.14
17330,2022-02,7227,50.0,50.0,0.389,19.45
17331,2022-02,7239,5.0,5.0,101.694915,508.47
17332,2022-02,7240,8.0,8.0,93.2203385,745.76
17333,2022-02,7249,540.0,0.0,4.444645666666666,2519.79
17334,2022-02,7252,200.0,200.0,21.4674135,4293.48
17335,2022-02,7256,200.0,200.0,1.694915,338.98
17336,2022-02,7261,120.0,0.0,1.201483,144.18
17337,2022-02,7268,150.0,150.0,2.181355,327.2
17338,2022-02,7271,40.0,0.0,22.125,1006.25
17339,2022-02,7273,60.0,15.0,7.744936,464.7
17340,2022-02,7318,400.0,400.0,0.254237,101.69
17341,2022-02,7321,45.0,20.0,10.3390025,472.46000000000004
17342,2022-02,7324,120.0,120.0,2.119633,254.36
17343,2022-02,7333,200.0,200.0,0.32,64.0
17344,2022-02,7347,10.0,10.0,6.966949,69.67
17345,2022-02,7353,300.0,300.0,0.084767,25.43
17346,2022-02,7355,25.0,0.0,0.7199,18.0
17347,2022-02,7384,240.0,240.0,2.814406,675.46
17348,2022-02,7386,25.0,25.0,36.807458,920.19
17349,2022-02,7387,30.0,30.0,3.000375,90.01
17350,2022-02,7432,700.0,700.0,0.440642,308.45
17351,2022-02,7437,140.0,140.0,6.835,956.9
17352,2022-02,7441,1380.0,1380.0,0.209058,288.5
17353,2022-02,7443,2000.0,2000.0,12.711864,25423.73
17354,2022-02,7458,75.0,25.0,72.825849,5461.9400000000005
17355,2022-02,7479,10.0,10.0,22.79661,227.97
17356,2022-02,7482,500.0,500.0,1.32,660.0
17357,2022-02,7496,168.0,84.0,3.1568430000000003,530.35
17358,2022-02,7499,60.0,0.0,0.4068,24.41
17359,2022-02,7528,10.0,5.0,110.169492,1101.7
17360,2022-02,7532,30.0,0.0,35.294293333333336,1058.8200000000002
17361,2022-02,7545,47.0,47.0,29.067777333333336,1372.33
17362,2022-02,7585,357.0,210.0,3.346438,1194.68
17363,2022-02,7605,270.0,270.0,6.36,1717.2
17364,2022-02,7607,5.0,0.0,10.588983,52.94
17365,2022-02,7608,300.0,0.0,0.9,270.0
17366,2022-02,7613,300.0,300.0,1.141666,342.5
17367,2022-02,7631,30.0,30.0,8.98305,269.49
17368,2022-02,7638,100.0,100.0,0.43161,43.16
17369,2022-02,7645,5.0,0.0,17.09,85.45
17370,2022-02,7646,10.0,10.0,48.74,487.4
17371,2022-02,7648,5.0,0.0,20.036,100.18
17372,2022-02,7675,15.0,15.0,3.305084,49.58
17373,2022-02,7687,300.0,300.0,0.190733,57.22
17374,2022-02,7694,60.0,60.0,2.759,165.54
17375,2022-02,7697,25.0,0.0,70.42,1743.25
17376,2022-02,7705,9.0,9.0,29.68572,267.17
17377,2022-02,7716,10.0,0.0,7.917796,79.18
17378,2022-02,7718,120.0,0.0,31.233488,3748.02
17379,2022-02,7746,25.0,25.0,182.20339,4555.08
17380,2022-02,7753,20.0,20.0,47.0636665,955.01
17381,2022-02,7769,5.0,5.0,44.474,222.37
17382,2022-02,7770,700.0,180.0,0.7542329999999999,550.84
17383,2022-02,7786,30.0,30.0,15.7033895,458.14
17384,2022-02,7813,270.0,150.0,2.0636099999999997,562.29
17385,2022-02,7821,28.0,0.0,8.084594,226.37
17386,2022-02,7831,100.0,0.0,3.351492,335.15
17387,2022-02,7842,300.0,300.0,0.288135,86.44
17388,2022-02,7844,112.0,112.0,4.122114,461.68
17389,2022-02,7858,100.0,100.0,2.09322,209.32
17390,2022-02,7881,80.0,80.0,16.002754,1280.22
17391,2022-02,7885,270.0,150.0,6.35935,1717.03
17392,2022-02,7886,115.0,65.0,10.823411,1235.01
17393,2022-02,7894,98.0,98.0,11.449285,1122.03
17394,2022-02,7895,154.0,154.0,11.157857,1718.31
17395,2022-02,7908,40.0,40.0,82.38067799999999,3295.23
17396,2022-02,7911,84.0,84.0,6.749596,566.97
17397,2022-02,7912,140.0,140.0,6.749596,944.95
17398,2022-02,7913,60.0,0.0,3.26394,195.84
17399,2022-02,7915,20.0,0.0,21.783176,435.66
17400,2022-02,7916,17.0,17.0,8.231306,139.93
17401,2022-02,7925,25.0,25.0,142.372881,3559.32
17402,2022-02,7933,13.0,13.0,211.864407,2754.24
17403,2022-02,7938,20.0,0.0,65.58431,1311.69
17404,2022-02,7945,10.0,10.0,31.95,319.5
17405,2022-02,7965,3750.0,3750.0,1.159957,4349.84
17406,2022-02,7975,10.0,10.0,110.169491,1101.69
17407,2022-02,7982,5.0,0.0,38.15,190.75
17408,2022-02,8005,50.0,50.0,11.440677,572.03
17409,2022-02,8008,10.0,0.0,124.155932,1241.56
17410,2022-02,8011,10.0,10.0,88.976271,889.76
17411,2022-02,8056,15.0,0.0,10.000195,150.0
17412,2022-02,8061,380.0,0.0,13.0630485,6401.16
17413,2022-02,8070,98.0,98.0,4.500605,441.06
17414,2022-02,8085,20.0,10.0,16.95,339.0
17415,2022-02,8126,40.0,0.0,47.338388,1867.52
17416,2022-02,8149,13.0,12.0,4.24,55.12
17417,2022-02,8155,70.0,20.0,4.3654,182.44
17418,2022-02,8191,1180.0,480.0,0.5633333333333334,508.27
17419,2022-02,8206,240.0,120.0,2.814364,675.4499999999999
17420,2022-02,8219,150.0,150.0,1.420056,213.01
17421,2022-02,8249,380.0,360.0,1.788266,679.54
17422,2022-02,8251,10.0,0.0,16.95,169.5
17423,2022-02,8282,10.0,10.0,16.949152,169.49
17424,2022-02,8284,25.0,5.0,273.73880175,7003.84
17425,2022-02,8285,10.0,10.0,176.56,1765.6
17426,2022-02,8303,180.0,180.0,2.059322,370.68
17427,2022-02,8316,60.0,60.0,3.073833,184.43
17428,2022-02,8317,150.0,150.0,2.9618,444.27
17429,2022-02,8318,690.0,510.0,3.90315075,2692.27
17430,2022-02,8325,200.0,200.0,4.1875,837.5
17431,2022-02,8344,120.0,120.0,3.746,449.52
17432,2022-02,8359,2100.0,2100.0,0.216477,454.6
17433,2022-02,8366,10.0,10.0,28.56,285.6
17434,2022-02,8467,1800.0,1200.0,1.96,3528.0
17435,2022-02,8560,150.0,150.0,25.300369,3795.06
17436,2022-02,8698,56.0,0.0,2.285535,127.99
17437,2022-02,8699,168.0,154.0,2.571428,432.0
17438,2022-02,8859,50.0,0.0,7.20339,360.17
17439,2022-02,8860,50.0,50.0,14.40678,720.34
17440,2022-02,8861,120.0,120.0,1.412666,169.52
17441,2022-02,8918,200.0,200.0,0.15255,30.51
17442,2022-02,8919,900.0,0.0,0.333365,300.03000000000003
17443,2022-02,8924,3.0,3.0,4.0,12.0
17444,2022-02,8980,220.0,220.0,38.135593,8389.84
17445,2022-02,9051,9.0,4.0,46.2795,416.5
17446,2022-02,9076,800.0,800.0,0.4900386666666667,392.03
17447,2022-02,9096,500.0,500.0,0.254331,127.16999999999999
17448,2022-02,9111,70.0,70.0,156.779661,10974.58
17449,2022-02,9120,10.0,10.0,12.000847,120.01
17450,2022-02,9127,200.0,200.0,0.16,32.0
17451,2022-02,9130,15.0,0.0,2.542869,38.14
17452,2022-02,9131,300.0,300.0,0.135573,40.67
17453,2022-02,9135,120.0,120.0,0.395431,47.45
17454,2022-02,9159,100.0,100.0,7.881356,788.14
17455,2022-02,9166,15.0,15.0,15.847457,237.71
17456,2022-02,9178,3000.0,0.0,0.038644,115.93
17457,2022-02,9220,100.0,0.0,0.271186,27.12
17458,2022-02,9224,45.0,45.0,3.17,142.65
17459,2022-02,9229,15.0,0.0,2.33,34.95
17460,2022-02,9230,4500.0,0.0,0.065666,295.5
17461,2022-02,9258,240.0,240.0,0.833333,200.0
17462,2022-02,9310,10.0,0.0,3.034,30.34
17463,2022-02,9336,50.0,50.0,25.0,1250.0
17464,2022-02,9339,10.0,0.0,46.61,466.1
17465,2022-02,9343,180.0,180.0,1.252388,225.43
17466,2022-02,9344,500.0,500.0,0.55007,275.03000000000003
17467,2022-02,9358,20.0,20.0,30.084745,601.69
17468,2022-02,9373,1000.0,1000.0,0.254237,254.24
17469,2022-02,9409,50.0,50.0,1.0,50.0
17470,2022-02,9415,50.0,50.0,6.949152,347.46
17471,2022-02,9447,50.0,50.0,8.5,425.0
17472,2022-02,9513,250.0,250.0,23.728814,5932.200000000001
17473,2022-02,9514,100.0,100.0,0.932203,93.22
17474,2022-02,9545,1000.0,0.0,0.09661,96.61
17475,2022-02,9572,22.0,12.0,139.830508,3076.2799999999997
17476,2022-02,9594,200.0,200.0,1.198305,239.66
17477,2022-02,9605,210.0,210.0,2.5,525.0
17478,2022-02,9704,200.0,0.0,2.5,500.0
17479,2022-02,9852,67.0,67.0,9.798,656.47
17480,2022-02,9853,100.0,100.0,1.0999,109.99
17481,2022-02,9859,60.0,60.0,12.199333,731.96
17482,2022-02,9899,100.0,90.0,0.225988,22.6
17483,2022-02,9900,20.0,20.0,22.859851,457.2
17484,2022-02,9905,300.0,300.0,1.305084,391.53
17485,2022-02,9911,500.0,500.0,0.423728,211.86
17486,2022-02,9912,300.0,300.0,1.18644,355.93
17487,2022-02,9926,700.0,0.0,0.203389,142.37
17488,2022-02,9927,800.0,800.0,0.394915,315.93
17489,2022-02,9928,300.0,300.0,1.61,483.0
17490,2022-02,9930,40000.0,0.0,0.067796,2711.84
17491,2022-02,9939,1700.0,0.0,0.03322,56.480000000000004
17492,2022-02,9942,220.0,156.0,32.072,6434.4
17493,2022-02,10027,1100.0,1100.0,0.906779,997.46
17494,2022-02,10034,30.0,20.0,1.694915,50.849999999999994
17495,2022-02,10035,50.0,0.0,2.966102,148.31
17496,2022-02,10041,1300.0,800.0,0.12909533333333334,171.78
17497,2022-02,10043,400.0,400.0,0.372881,149.15
17498,2022-02,10059,200.0,200.0,0.489406,97.88
17499,2022-02,10114,2500.0,1500.0,0.82203325,2144.08
17500,2022-02,10134,500.0,500.0,0.072033,36.019999999999996
17501,2022-02,10138,60.0,10.0,10.169491,610.17
17502,2022-02,10181,60.0,60.0,0.833333,50.0
17503,2022-02,10184,200.0,200.0,0.1949,38.98
17504,2022-02,10188,10.0,10.0,4.237288,42.37
17505,2022-02,10189,20.0,10.0,11.4987735,229.98
17506,2022-02,10253,150.0,150.0,1.299435,194.92
17507,2022-02,10288,100.0,100.0,7.347457,734.74
17508,2022-02,10308,15.0,0.0,7.63,114.44999999999999
17509,2022-02,10317,200.0,200.0,0.805,161.0
17510,2022-02,10381,90.0,90.0,8.18305,736.47
17511,2022-02,10419,100.0,0.0,1.652254,165.23
17512,2022-02,10499,1700.0,1500.0,0.9830506666666666,1661.8700000000001
17513,2022-02,10501,600.0,100.0,2.1100000000000003,822.0
17514,2022-02,10518,780.0,780.0,0.991525,773.39
17515,2022-02,10590,90.0,50.0,106.268585,9601.49
17516,2022-02,10597,1400.0,400.0,2.9661,4152.54
17517,2022-02,10642,700.0,700.0,0.21864,153.05
17518,2022-02,10673,100.0,0.0,0.234463,23.45
17519,2022-02,10710,400.0,400.0,0.455,182.0
17520,2022-02,10711,30.0,30.0,8.858757,265.76
17521,2022-02,10723,250.0,0.0,5.08475,1271.2
17522,2022-02,10802,150.0,90.0,2.898,434.7
17523,2022-02,10810,200.0,0.0,0.101694,20.34
17524,2022-02,10841,240.0,0.0,1.073446,257.63
17525,2022-02,10843,220.0,220.0,1.024,225.28
17526,2022-02,10928,300.0,300.0,0.903955,271.19
17527,2022-02,10947,700.0,700.0,1.31,917.0
17528,2022-02,10959,800.0,800.0,0.6525375,522.03
17529,2022-02,11005,600.0,550.0,0.932203,559.32
17530,2022-02,11009,450.0,450.0,0.339,152.55
17531,2022-02,11029,200.0,200.0,1.203389,240.68
17532,2022-02,11218,10.0,10.0,10.838983,108.39
17533,2022-02,11236,200.0,200.0,1.101694,220.34
17534,2022-02,11313,500.0,500.0,0.102627,51.31
17535,2022-02,11359,1500.0,0.0,14.40678,21610.17
17536,2022-02,11372,2.0,0.0,289.830508,579.66
17537,2022-02,11394,600.0,0.0,0.074254,44.55
17538,2022-02,11445,10.0,10.0,452.108,4521.08
17539,2022-02,11448,200.0,0.0,0.206525,41.31
17540,2022-02,11533,100.0,0.0,3.5,350.0
17541,2022-02,11591,120.0,0.0,2.259887,271.19
17542,2022-02,11623,200.0,200.0,0.339,67.8
17543,2022-02,11625,220.0,120.0,0.6687514999999999,147.13
17544,2022-02,11626,50.0,50.0,1.6324,81.62
17545,2022-02,11633,200.0,200.0,1.18644,237.28
17546,2022-02,11653,420.0,270.0,6.0,2520.0
17547,2022-02,11699,20.0,20.0,2.033898,40.68
17548,2022-02,11740,500.0,0.0,0.1831,91.55
17549,2022-02,11748,205.0,205.0,2.9658664999999997,608.01
17550,2022-02,11903,100.0,100.0,0.254237,25.42
17551,2022-02,11904,5.0,0.0,11.86,59.3
17552,2022-02,11934,1080.0,525.0,1.016912,1098.25
17553,2022-02,12016,600.0,600.0,0.266666,160.0
17554,2022-02,12080,150.0,0.0,1.0,150.0
17555,2022-02,12082,4.0,0.0,3.440677,13.76
17556,2022-02,12085,8.0,4.0,1687.20339,13497.62
17557,2022-02,12115,1000.0,1000.0,0.070338,70.34
17558,2022-02,12123,600.0,600.0,0.48644,291.86
17559,2022-03,6322,48.0,48.0,54.959,2638.03
17560,2022-03,6325,120.0,120.0,13.542725,1625.13
17561,2022-03,6341,60.0,60.0,1.388666,83.32
17562,2022-03,6342,10.0,10.0,21.89,218.9
17563,2022-03,6343,5.0,5.0,22.6,113.0
17564,2022-03,6409,10.0,10.0,1.525,15.25
17565,2022-03,6454,3.0,3.0,134.584745,403.75
17566,2022-03,6475,390.0,390.0,0.119205,46.49
17567,2022-03,6483,200.0,200.0,0.682966,136.59
17568,2022-03,6485,1080.0,1080.0,1.102203,1190.38
17569,2022-03,6512,200.0,200.0,1.694915,338.98
17570,2022-03,6521,20.0,20.0,82.64,1652.8
17571,2022-03,6529,10.0,10.0,7.53,75.3
17572,2022-03,6533,240.0,224.0,4.7,1128.0
17573,2022-03,6541,10.0,10.0,18.61,186.1
17574,2022-03,6542,100.0,80.0,1.045338,104.53
17575,2022-03,6553,120.0,120.0,1.362166,163.46
17576,2022-03,6558,7.0,7.0,27.118644,189.83
17577,2022-03,6563,90.0,50.0,1.27335,114.6
17578,2022-03,6567,100.0,100.0,2.294,229.4
17579,2022-03,6569,100.0,100.0,2.195,219.5
17580,2022-03,6571,50.0,50.0,0.47,23.5
17581,2022-03,6589,90.0,90.0,1.118079,100.63
17582,2022-03,6625,20.0,20.0,23.754237,475.08
17583,2022-03,6628,10.0,10.0,150.0,1500.0
17584,2022-03,6649,200.0,200.0,1.1,220.0
17585,2022-03,6654,300.0,300.0,0.7047,211.41
17586,2022-03,6663,200.0,200.0,1.271186,254.24
17587,2022-03,6675,10.0,0.0,13.62,136.2
17588,2022-03,6682,10.0,10.0,16.18,161.8
17589,2022-03,6714,5.0,5.0,42.669491,213.35
17590,2022-03,6738,12.0,12.0,10.500408,126.0
17591,2022-03,6746,50.0,50.0,25.099,1254.95
17592,2022-03,6748,2400.0,2400.0,2.9,6960.0
17593,2022-03,6761,150.0,150.0,1.663672,249.55
17594,2022-03,6764,24.0,16.0,26.629237,639.1
17595,2022-03,6765,3.0,3.0,144.406777,433.22
17596,2022-03,6779,24.0,24.0,6.02,144.48
17597,2022-03,6780,144.0,144.0,4.0,576.0
17598,2022-03,6788,5.0,5.0,39.84,199.2
17599,2022-03,6789,30.0,30.0,31.355932,940.68
17600,2022-03,6795,200.0,200.0,1.44,288.0
17601,2022-03,6802,50.0,50.0,1.36,68.0
17602,2022-03,6811,20.0,20.0,4.335,86.7
17603,2022-03,6838,240.0,120.0,1.75,420.0
17604,2022-03,6849,50.0,0.0,2.721016,136.05
17605,2022-03,6875,324.0,300.0,3.0,972.0
17606,2022-03,6876,3708.0,3708.0,2.4,8899.2
17607,2022-03,6901,420.0,420.0,0.036285,15.24
17608,2022-03,6903,1000.0,1000.0,0.2838,283.8
17609,2022-03,6904,200.0,200.0,0.056016,11.2
17610,2022-03,6911,250.0,250.0,3.050847,762.7099999999999
17611,2022-03,6924,200.0,200.0,0.847457,169.49
17612,2022-03,6931,1000.0,1000.0,0.190713,190.72
17613,2022-03,6966,200.0,200.0,0.078093,15.62
17614,2022-03,6969,50.0,50.0,1.135593,56.78
17615,2022-03,6978,300.0,300.0,0.194915,58.47
17616,2022-03,6998,2800.0,2800.0,0.322033,901.7
17617,2022-03,7012,50.0,50.0,0.668813,33.44
17618,2022-03,7015,30.0,30.0,31.901129,957.03
17619,2022-03,7023,90.0,90.0,13.559322,1220.34
17620,2022-03,7033,210.0,210.0,4.142232,869.86
17621,2022-03,7053,396.0,396.0,3.4,1346.4
17622,2022-03,7083,600.0,0.0,0.540034,324.02
17623,2022-03,7087,15.0,15.0,7.040678,105.61
17624,2022-03,7088,30.0,30.0,9.38,281.4
17625,2022-03,7095,3.0,3.0,51.1525,153.46
17626,2022-03,7127,90.0,90.0,2.3,207.0
17627,2022-03,7130,40.0,40.0,23.47,938.8
17628,2022-03,7135,5.0,0.0,7.97,39.85
17629,2022-03,7142,300.0,300.0,0.86248,258.74
17630,2022-03,7143,50.0,0.0,11.440677,572.03
17631,2022-03,7145,2.0,2.0,2070.45,4140.9
17632,2022-03,7147,12.0,12.0,10.499632,126.0
17633,2022-03,7164,150.0,0.0,2.386,357.9
17634,2022-03,7176,3.0,3.0,21.0,63.0
17635,2022-03,7177,7.0,7.0,51.77,362.39000000000004
17636,2022-03,7180,120.0,120.0,1.857909,222.95
17637,2022-03,7190,200.0,200.0,1.016949,203.39
17638,2022-03,7193,10.0,10.0,27.09,270.9
17639,2022-03,7196,800.0,800.0,0.193199,154.56
17640,2022-03,7201,20.0,20.0,2.373,47.46
17641,2022-03,7202,20.0,0.0,31.355932,627.12
17642,2022-03,7239,2.0,2.0,101.694915,203.39
17643,2022-03,7240,8.0,8.0,88.9830695,703.3900000000001
17644,2022-03,7249,300.0,0.0,4.50278,1350.84
17645,2022-03,7252,100.0,100.0,21.467627,2146.76
17646,2022-03,7256,100.0,100.0,1.779661,177.97
17647,2022-03,7258,500.0,500.0,0.1356,67.8
17648,2022-03,7261,120.0,120.0,1.421,170.52
17649,2022-03,7268,60.0,60.0,2.181355,130.88
17650,2022-03,7271,15.0,15.0,10.00678,150.1
17651,2022-03,7273,20.0,20.0,9.33,186.6
17652,2022-03,7324,270.0,270.0,2.255084,608.87
17653,2022-03,7335,90.0,90.0,0.801977,72.18
17654,2022-03,7337,50.0,50.0,3.5,175.0
17655,2022-03,7347,10.0,10.0,6.966949,69.67
17656,2022-03,7353,300.0,300.0,0.084746,25.42
17657,2022-03,7355,5.0,0.0,24.721366,123.61
17658,2022-03,7358,100.0,100.0,3.050847,305.08
17659,2022-03,7360,10.0,0.0,51.429992,514.3
17660,2022-03,7374,160.0,160.0,8.05085,1288.14
17661,2022-03,7386,10.0,10.0,36.807458,368.07
17662,2022-03,7389,100.0,100.0,0.9152,91.52
17663,2022-03,7431,3.0,3.0,13.559322,40.68
17664,2022-03,7432,1100.0,1100.0,0.440644,484.71
17665,2022-03,7433,150.0,150.0,1.412333,211.85
17666,2022-03,7441,300.0,300.0,0.209056,62.72
17667,2022-03,7458,32.0,32.0,84.743628,2711.79
17668,2022-03,7459,300.0,0.0,1.355932,406.78
17669,2022-03,7465,10.0,10.0,13.56,135.6
17670,2022-03,7472,20.0,20.0,35.59,711.8
17671,2022-03,7480,10.0,10.0,6.3,63.0
17672,2022-03,7482,400.0,400.0,1.32,528.0
17673,2022-03,7496,252.0,252.0,3.4175,861.21
17674,2022-03,7498,10000.0,10000.0,0.016525,165.25
17675,2022-03,7503,20.0,20.0,55.932203,1118.64
17676,2022-03,7528,7.0,2.0,110.199492,771.4
17677,2022-03,7532,10.0,5.0,38.09161,380.91999999999996
17678,2022-03,7549,10.0,0.0,40.32,403.2
17679,2022-03,7585,357.0,357.0,3.346342,1194.65
17680,2022-03,7597,56.0,56.0,6.613001,370.33
17681,2022-03,7605,330.0,330.0,6.360000333333333,2098.8
17682,2022-03,7607,10.0,10.0,10.58,105.8
17683,2022-03,7622,90.0,90.0,2.06,185.4
17684,2022-03,7625,7.0,7.0,91.53,640.71
17685,2022-03,7638,200.0,200.0,0.43161,86.32
17686,2022-03,7646,10.0,10.0,48.74,487.4
17687,2022-03,7648,5.0,0.0,20.036,100.18
17688,2022-03,7674,6.0,3.0,25.423728,152.54
17689,2022-03,7675,150.0,135.0,3.5876946666666663,538.15
17690,2022-03,7689,10.0,5.0,6.932203,69.32
17691,2022-03,7697,35.0,35.0,73.868983,2585.42
17692,2022-03,7700,198.0,198.0,0.86,170.28
17693,2022-03,7717,5.0,0.0,28.086,140.43
17694,2022-03,7729,120.0,120.0,4.36,523.2
17695,2022-03,7746,20.0,20.0,182.20339,3644.07
17696,2022-03,7774,2.0,2.0,55.8644,111.73
17697,2022-03,7786,80.0,60.0,14.406779,1152.55
17698,2022-03,7812,70.0,70.0,1.452142,101.65
17699,2022-03,7813,270.0,270.0,2.234,603.1800000000001
17700,2022-03,7824,25.0,25.0,2.11,52.75
17701,2022-03,7828,10.0,10.0,2.372666,23.73
17702,2022-03,7831,116.0,56.0,3.351492,388.77
17703,2022-03,7842,1300.0,1000.0,0.288135,374.57
17704,2022-03,7858,100.0,100.0,2.09322,209.32
17705,2022-03,7881,20.0,20.0,16.002754,320.06
17706,2022-03,7885,240.0,210.0,6.3593785,1526.26
17707,2022-03,7886,10.0,10.0,11.1,111.0
17708,2022-03,7894,112.0,112.0,11.157857,1249.68
17709,2022-03,7895,28.0,28.0,11.157857,312.42
17710,2022-03,7908,10.0,10.0,82.38,823.8
17711,2022-03,7911,28.0,28.0,6.749597,188.99
17712,2022-03,7912,112.0,112.0,6.749596,755.96
17713,2022-03,7913,270.0,120.0,3.26394,881.26
17714,2022-03,7916,5.0,5.0,8.229189,41.15
17715,2022-03,7923,25.0,25.0,5.93222,148.31
17716,2022-03,7925,30.0,30.0,142.372881,4983.04
17717,2022-03,7933,13.0,13.0,211.86440349999998,3601.6899999999996
17718,2022-03,7940,90.0,90.0,4.114971,370.35
17719,2022-03,7959,25.0,10.0,5.09,127.25
17720,2022-03,7965,2500.0,2500.0,1.159957,2899.89
17721,2022-03,7975,20.0,20.0,110.169491,2203.39
17722,2022-03,8000,5.0,0.0,29.06,145.3
17723,2022-03,8011,10.0,10.0,88.976271,889.76
17724,2022-03,8019,5.0,5.0,65.676461,328.38
17725,2022-03,8059,180.0,0.0,0.28,50.4
17726,2022-03,8070,180.0,175.0,4.500605,810.11
17727,2022-03,8081,5.0,0.0,15.25,76.25
17728,2022-03,8084,5.0,5.0,20.34,101.7
17729,2022-03,8085,15.0,15.0,16.95,254.25
17730,2022-03,8126,10.0,0.0,52.541775,525.42
17731,2022-03,8151,100.0,100.0,0.60003,60.0
17732,2022-03,8166,400.0,400.0,1.050847,420.33
17733,2022-03,8203,300.0,300.0,0.338983,101.69
17734,2022-03,8206,156.0,156.0,3.750255,585.04
17735,2022-03,8217,15.0,15.0,9.31,139.65
17736,2022-03,8219,350.0,210.0,1.420054,497.02
17737,2022-03,8249,300.0,300.0,1.788266,536.48
17738,2022-03,8282,10.0,0.0,16.949152,169.49
